,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
32,33,0.9257575757575758,0.9575757575757573,0.9318181818181817,0.8863636363636364,0.9181818181818182,0.8530303030303028,0.8712121212121209,0.42365734935629645,0.24685198345077364,0.37633426964646705,0.6415717628437577,0.47203914306733513,0.8372070269323448,0.7381120753734061,0.4218253968253968,0.24513888888888893,0.3725793650793651,0.6421031746031746,0.46890873015873014,0.8397420634920636,0.7395039682539684,mean
33,34,0.925,0.9573529411764705,0.9323529411764706,0.8882352941176471,0.9176470588235295,0.8573529411764707,0.875,0.441390419574646,0.25799581489522716,0.392870236689001,0.648014372442887,0.48650627590368145,0.8372080567563218,0.7381120753734061,0.4401587301587302,0.2551388888888889,0.3892460317460318,0.6492460317460317,0.4831944444444445,0.8397420634920636,0.7395039682539684,mean
34,35,0.9257142857142858,0.9585714285714285,0.9342857142857144,0.8914285714285717,0.9185714285714287,0.8614285714285715,0.8771428571428572,0.4495466063894436,0.25799581489522716,0.392870236689001,0.648014372442887,0.49829639195439157,0.8372080567563218,0.7472603274082334,0.4473015873015873,0.2551388888888889,0.3892460317460318,0.6492460317460317,0.4956944444444445,0.8397420634920636,0.7478373015873017,mean
35,36,0.9263888888888887,0.958333333333333,0.9361111111111111,0.8930555555555555,0.9194444444444443,0.8652777777777777,0.8791666666666667,0.45658738822897166,0.26539759648561234,0.392870236689001,0.6562551320961493,0.5056010249358018,0.8372080567563218,0.7542658548986688,0.45444444444444443,0.26228174603174603,0.3892460317460318,0.657579365079365,0.5028373015873017,0.8397420634920636,0.7549801587301588,mean
36,37,0.9283783783783786,0.9581081081081081,0.9364864864864865,0.895945945945946,0.9202702702702703,0.8689189189189189,0.8810810810810811,0.45658738822897166,0.27458160219976185,0.39844748128451996,0.6562551320961493,0.5138417845890642,0.8372080567563218,0.7615955115983343,0.45444444444444443,0.27228174603174604,0.3948015873015873,0.657579365079365,0.511170634920635,0.8397420634920636,0.7621230158730159,mean
37,38,0.9302631578947367,0.9592105263157894,0.9381578947368421,0.8986842105263158,0.9223684210526317,0.8723684210526317,0.8842105263157896,0.45658738822897166,0.27458160219976185,0.39844748128451996,0.6562551320961493,0.5138417845890642,0.8372080567563218,0.7615955115983343,0.45444444444444443,0.27228174603174604,0.3948015873015873,0.657579365079365,0.511170634920635,0.8397420634920636,0.7621230158730159,mean
38,39,0.9320512820512821,0.9589743589743589,0.9397435897435897,0.9012820512820514,0.9243589743589744,0.8730769230769233,0.8871794871794874,0.45658738822897166,0.2808925482213106,0.39844748128451996,0.6562551320961493,0.5138417845890642,0.860224616739065,0.7615955115983343,0.45444444444444443,0.2794246031746032,0.3948015873015873,0.657579365079365,0.511170634920635,0.8626587301587302,0.7621230158730159,mean
39,40,0.9325000000000001,0.9574999999999999,0.9412499999999999,0.9037499999999999,0.925,0.87625,0.89,0.4637062237768793,0.3009632954857621,0.39844748128451996,0.6562551320961493,0.5206914066646884,0.860224616739065,0.7615955115983343,0.4606944444444444,0.2977579365079365,0.3948015873015873,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7621230158730159,mean
40,41,0.9341463414634147,0.9585365853658537,0.9426829268292682,0.9060975609756099,0.9268292682926831,0.8792682926829272,0.8926829268292685,0.4637062237768793,0.3009632954857621,0.39844748128451996,0.6562561619201264,0.5206914066646884,0.860224616739065,0.7615955115983343,0.4606944444444444,0.2977579365079365,0.3948015873015873,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7621230158730159,mean
41,42,0.9345238095238095,0.9595238095238093,0.9404761904761905,0.9083333333333335,0.9285714285714285,0.8821428571428575,0.8952380952380954,0.4749272412226226,0.30096432530973916,0.42623020719472315,0.6562561619201264,0.5206914066646884,0.860224616739065,0.7615955115983343,0.47069444444444447,0.2977579365079365,0.4231349206349207,0.657579365079365,0.5195039682539683,0.8626587301587302,0.7621230158730159,mean
