,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
20,21,0.95,0.8428571428571431,0.9404761904761905,0.8214285714285715,0.9333333333333333,0.7904761904761909,0.8190476190476194,0.16175193873979993,0.5116093357276472,0.17787666344753064,0.5651542455706126,0.21978214224309328,0.6848338237944933,0.582716884583249,0.16799603174603175,0.5155357142857142,0.18325396825396825,0.5728968253968254,0.22353174603174603,0.6914285714285714,0.5935515873015873,mean
21,22,0.95,0.8499999999999999,0.9431818181818181,0.8272727272727272,0.934090909090909,0.7977272727272727,0.825,0.16850352027835008,0.5116093357276472,0.17787666344753064,0.5719244276938393,0.2274914201567289,0.6932108060591945,0.5886456013624461,0.17424603174603176,0.5155357142857142,0.18325396825396825,0.5791468253968255,0.23186507936507939,0.6997619047619047,0.5991071428571428,mean
22,23,0.9521739130434783,0.8565217391304347,0.9456521739130436,0.834782608695652,0.9347826086956521,0.8043478260869563,0.8304347826086957,0.16850352027835008,0.5116093357276472,0.17787666344753064,0.5719244276938393,0.23776814783663341,0.6993088842022004,0.5948406304220174,0.17424603174603176,0.5155357142857142,0.18325396825396825,0.5791468253968255,0.2418650793650794,0.7060119047619048,0.60625,mean
23,24,0.9520833333333332,0.8625,0.9479166666666667,0.8333333333333333,0.9354166666666666,0.8125,0.8374999999999998,0.17319797101487183,0.5116093357276472,0.17787666344753064,0.5984018081545719,0.24418790889956649,0.6993088842022004,0.5948406304220174,0.1798015873015873,0.5155357142857142,0.18325396825396825,0.6068253968253969,0.2490079365079365,0.7060119047619048,0.60625,mean
24,25,0.9540000000000003,0.866,0.9500000000000002,0.8400000000000001,0.9320000000000004,0.8200000000000001,0.8420000000000002,0.17319797101487183,0.5175879151432452,0.17787666344753064,0.5984018081545719,0.2650323392002983,0.6993088842022004,0.6026650501663959,0.1798015873015873,0.5217857142857143,0.18325396825396825,0.6068253968253969,0.2695436507936508,0.7060119047619048,0.6133928571428571,mean
25,26,0.9557692307692307,0.8673076923076926,0.9519230769230769,0.8423076923076925,0.9346153846153845,0.8230769230769234,0.8461538461538461,0.17319797101487183,0.5319599233229999,0.17787666344753064,0.6241353783520176,0.2650323392002983,0.7112387063034424,0.6096929571905085,0.1798015873015873,0.5363690476190477,0.18325396825396825,0.6306349206349207,0.2695436507936508,0.7187103174603174,0.6217261904761904,mean
26,27,0.9537037037037036,0.8703703703703702,0.9537037037037038,0.8462962962962963,0.937037037037037,0.8296296296296296,0.8518518518518519,0.19158814622858594,0.5403369055877011,0.17787666344753064,0.6314156861532065,0.2650323392002983,0.7112387063034424,0.6096929571905085,0.1981349206349206,0.544702380952381,0.18325396825396825,0.6377777777777778,0.2695436507936508,0.7187103174603174,0.6217261904761904,mean
27,28,0.9553571428571429,0.8732142857142859,0.9553571428571427,0.8464285714285715,0.9375,0.8303571428571429,0.8535714285714284,0.19158814622858594,0.5470904878740723,0.17787666344753064,0.6563278001695174,0.26972678993682,0.7307881031877843,0.6236526514303383,0.1981349206349206,0.5518452380952381,0.18325396825396825,0.6623611111111111,0.27509920634920637,0.7376587301587302,0.6351190476190476,mean
28,29,0.9568965517241377,0.8741379310344829,0.9568965517241377,0.8517241379310347,0.9396551724137929,0.8362068965517242,0.8586206896551722,0.19158814622858594,0.5623413699851676,0.17787666344753064,0.6563278001695174,0.26972678993682,0.7307881031877843,0.6236526514303383,0.1981349206349206,0.5680952380952381,0.18325396825396825,0.6623611111111111,0.27509920634920637,0.7376587301587302,0.6351190476190476,mean
29,30,0.9549999999999997,0.8750000000000002,0.9566666666666667,0.8566666666666668,0.9416666666666667,0.8416666666666668,0.8600000000000001,0.20836678411229687,0.5805978840778814,0.18372959086607668,0.6563278001695174,0.26972678993682,0.7307881031877843,0.6443920229933872,0.21438492063492065,0.5852380952380952,0.18880952380952382,0.6623611111111111,0.27509920634920637,0.7376587301587302,0.6534523809523809,mean
30,31,0.956451612903226,0.8758064516129032,0.9564516129032258,0.8596774193548387,0.9419354838709678,0.846774193548387,0.8629032258064513,0.20836678411229687,0.5892107400458657,0.19441015060678177,0.6658645359117861,0.2947045936992327,0.7307881031877843,0.651086720598391,0.21438492063492065,0.5963492063492064,0.1988095238095238,0.6706944444444444,0.3000992063492064,0.7376587301587302,0.660595238095238,mean
31,32,0.9578125,0.878125,0.95625,0.8609375,0.94375,0.8515625,0.8640625,0.20836678411229687,0.5955254594363693,0.20538635689830667,0.6813529530272328,0.2947045936992327,0.7307881031877843,0.6686565392555351,0.21438492063492065,0.6025992063492064,0.20880952380952378,0.6878373015873015,0.3000992063492064,0.7376587301587302,0.676845238095238,mean
32,33,0.959090909090909,0.8803030303030301,0.9575757575757574,0.8636363636363635,0.9454545454545453,0.8545454545454545,0.8666666666666665,0.20836678411229687,0.6007371488719114,0.20538635689830667,0.6890622309408684,0.2947045936992327,0.739969069299938,0.674858881794043,0.21438492063492065,0.6097420634920635,0.20880952380952378,0.6961706349206349,0.3000992063492064,0.7476587301587302,0.6824007936507935,mean
