,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
50,1,0.11413288653790232,0.11413288653790232,0.11413288653790232,0.11470786693528086,0.10942433098048308,0.11239029738980327,0.11470786693528086,0.042145752175289465,0.034355122466324224,0.03898176228806089,0.03878396232597959,0.04072105528242191,0.040401823862413574,0.037523001126445577,0.016943470450505763,0.01932342771545628,0.017348823674181182,0.019014396740024097,0.018054219175345904,0.01905057542846481,0.019014396740024097,stdErr
51,2,0.06564457728034959,0.07140507132218492,0.07344887229975192,0.08487607064668493,0.0767343332201228,0.08487607064668493,0.08792191511730585,0.04105401006889847,0.045671891666771616,0.04806038685077312,0.05298670949187583,0.04769025875776533,0.05305244134052013,0.0551653604915733,0.02286421375114156,0.02704947299006139,0.021966542539248526,0.02838044022486758,0.027765952176073413,0.03094139367304177,0.03218798208351678,stdErr
52,3,0.05407380704358751,0.0615349470431424,0.05554093374833941,0.060577146212700154,0.05407380704358751,0.06352234031660237,0.07039986044643265,0.048446465952822926,0.05016887221864801,0.054589116834725566,0.058716423018061646,0.04990025273521369,0.060398097606855654,0.06232464447018171,0.02753871498616937,0.030198074781541896,0.027229690977541163,0.03236562340647675,0.028257928017040815,0.03558712277415006,0.0357789592997257,stdErr
53,4,0.035817519970568944,0.03672443614987595,0.04958711101634545,0.048327283347913044,0.0383671666100614,0.054712165490241556,0.05813720160556677,0.044038115947541014,0.04396219322029577,0.06141479333433866,0.05862131317183835,0.04757136731258467,0.06580937668393269,0.0625415056540557,0.025149143299003265,0.026616869367861996,0.0338772714518862,0.03600531888336795,0.027238803828271176,0.039670249506564274,0.03944528568808546,stdErr
54,5,0.028562028528873972,0.03,0.041294832096701116,0.05251566182427967,0.03,0.04701623459816273,0.044956118955921304,0.0447595357795047,0.044025225273807686,0.06094054658568731,0.06326694589917334,0.04515934794303176,0.06576653780635652,0.06221257668699669,0.023582118563057055,0.028577729800373524,0.03648513803595947,0.05158944150821583,0.026664091202037204,0.04567731018610744,0.03831292963137089,stdErr
55,6,0.028097574347450836,0.028292023548894984,0.03707113440195692,0.041181384541422825,0.030767473521571217,0.04426131863699251,0.03504383220252313,0.05223583528316646,0.05304238486094958,0.06124841120539289,0.058951667209387375,0.059813574495791375,0.06882189673618944,0.058350571461414695,0.033814025423855296,0.033265915170618894,0.03840013158597384,0.0497973748580423,0.03812201304050543,0.05047877380613977,0.035623439583970025,stdErr
56,7,0.02425030589905284,0.02425030589905284,0.03514585230833156,0.035107629510391085,0.030215836537458827,0.0413260333343197,0.038916584344684306,0.053404321726804135,0.05304238486094958,0.062292284397718285,0.05906834229563719,0.05996964276345844,0.0725556825808844,0.0688181681545709,0.033502700997013524,0.033265915170618894,0.04277265949536364,0.04936196238416769,0.044111109335576514,0.05335397168880898,0.050296906585888944,stdErr
57,8,0.02126740773058502,0.02628287415189234,0.03465051074279919,0.03202974563219566,0.026438856970276477,0.038978528164808075,0.03465051074279919,0.05272911161531248,0.05393456750438015,0.06442557299747674,0.059971366070917985,0.05996964276345844,0.07455119194240133,0.06679823144497142,0.03462322412942181,0.035569656040027306,0.05016770547315958,0.0556955768804855,0.044111109335576514,0.05998050296416574,0.05014615429311274,stdErr
58,9,0.01886134903259665,0.024549217249768836,0.030455711408123743,0.028241739348975843,0.025617773232525738,0.03568689193542072,0.03005301791234993,0.053001148366786155,0.054992413180239084,0.06304772295658116,0.0592918147888291,0.05914177325559265,0.07350412801982198,0.06603134357710623,0.034386077575948214,0.035884843771959746,0.04952231400065823,0.05479462400189538,0.046559918840715545,0.05949324246478438,0.0488547964337432,stdErr
59,10,0.018353258709644944,0.02279773765322479,0.027410140267311377,0.025000000000000005,0.023924222475404124,0.03266657715705602,0.029019050004400467,0.05692425590660088,0.05528097171178065,0.06304772295658116,0.06008631610294329,0.059586801598061054,0.07230274040069769,0.06773745340459351,0.03561008044541057,0.036130952380952375,0.04952231400065823,0.055490022065524516,0.04685023607355949,0.06408597990003571,0.05185965694908284,stdErr
60,11,0.016684780645131764,0.020434599525418776,0.026298384849112528,0.022727272727272724,0.022751183594198546,0.029696888324596386,0.029420974429939156,0.05692425590660088,0.0556689077730196,0.06509226892177625,0.06008631610294329,0.0603120969538093,0.07230274040069769,0.07260740220121881,0.03561008044541057,0.036695631380234905,0.05375747016943211,0.055490022065524516,0.04634271850084499,0.06408597990003571,0.057791621938794766,stdErr
61,12,0.01493161800925368,0.018411912937326632,0.023782487782950695,0.022027196108925274,0.020479450547728133,0.0280161555314114,0.026969226560777555,0.05466776214906625,0.05586883758728772,0.06655470023041017,0.06139030142390109,0.06147072828273311,0.07277263294501475,0.07260740220121881,0.03417450542806534,0.035873314773061465,0.05471918226077634,0.05646736434407844,0.04567476739168604,0.06410044003017375,0.057791621938794766,stdErr
