,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
14,15,0.8666666666666668,0.8300000000000001,0.8700000000000003,0.8100000000000002,0.8733333333333336,0.8099999999999999,0.8366666666666669,0.48994996119416195,0.5550935743399343,0.4752362802780577,0.6193845613954616,0.4547704057337887,0.5896684448794776,0.5064599023822631,0.296468253968254,0.3681150793650794,0.28656746031746033,0.4240674603174603,0.28861111111111115,0.429345238095238,0.3665079365079365,mean
15,16,0.865625,0.834375,0.878125,0.821875,0.878125,0.815625,0.834375,0.5197028072771646,0.562687684461276,0.4752362802780577,0.6193845613954616,0.4710038049941029,0.6083663309831608,0.5547426919071585,0.3182738095238095,0.3836706349206349,0.28656746031746033,0.4240674603174603,0.2986111111111111,0.4420436507936508,0.3983134920634921,mean
16,17,0.873529411764706,0.8411764705882355,0.8794117647058826,0.8323529411764706,0.8823529411764708,0.8264705882352941,0.8441176470588238,0.5197028072771646,0.5723589028509589,0.4916633264726161,0.6193845613954616,0.47602141984620083,0.6083663309831608,0.5547426919071585,0.3182738095238095,0.3936706349206349,0.299265873015873,0.4240674603174603,0.30486111111111114,0.4420436507936508,0.3983134920634921,mean
17,18,0.875,0.8472222222222223,0.8861111111111113,0.8361111111111112,0.8861111111111113,0.8333333333333334,0.8527777777777779,0.5293443710648041,0.5736721310076347,0.4916633264726161,0.6322492305194444,0.48538690525386663,0.614149032790493,0.5547426919071585,0.3307738095238095,0.4020039682539682,0.299265873015873,0.44656746031746025,0.31319444444444444,0.45204365079365083,0.3983134920634921,mean
18,19,0.8789473684210526,0.8526315789473685,0.8921052631578948,0.8421052631578947,0.8921052631578947,0.8368421052631577,0.8552631578947368,0.5339819746335241,0.5813821241179402,0.4916633264726161,0.6398567289604943,0.48538690525386663,0.635887498172717,0.5709315161803719,0.3370238095238095,0.4120039682539682,0.299265873015873,0.4528174603174603,0.31319444444444444,0.46384920634920634,0.4145634920634921,mean
19,20,0.885,0.8575000000000002,0.8975,0.8474999999999999,0.8975,0.845,0.86,0.5339819746335241,0.5865157130497309,0.4916633264726161,0.6480741870279678,0.48538690525386663,0.635887498172717,0.5737670739468281,0.3370238095238095,0.4182539682539682,0.299265873015873,0.4599603174603174,0.31319444444444444,0.46384920634920634,0.4201190476190476,mean
20,21,0.8904761904761906,0.8642857142857144,0.9023809523809525,0.8523809523809526,0.9023809523809525,0.8476190476190478,0.8666666666666668,0.5339819746335241,0.5865157130497309,0.4916633264726161,0.6577947584164197,0.48538690525386663,0.6478509719040928,0.5737670739468281,0.3370238095238095,0.4182539682539682,0.299265873015873,0.46829365079365076,0.31319444444444444,0.47940476190476183,0.4201190476190476,mean
21,22,0.8954545454545452,0.8659090909090906,0.9068181818181816,0.8590909090909088,0.9068181818181816,0.8545454545454545,0.8681818181818179,0.5339819746335241,0.6112411625589783,0.4916633264726161,0.6577947584164197,0.48538690525386663,0.6478509719040928,0.585600717535929,0.3370238095238095,0.43450396825396825,0.299265873015873,0.46829365079365076,0.31319444444444444,0.47940476190476183,0.4335119047619048,mean
22,23,0.9,0.8717391304347825,0.9108695652173914,0.8630434782608697,0.9108695652173913,0.8608695652173914,0.8695652173913043,0.5339819746335241,0.6112411625589783,0.4916633264726161,0.6594784868681793,0.48538690525386663,0.6478509719040928,0.6042166001254003,0.3370238095238095,0.43450396825396825,0.299265873015873,0.4754365079365079,0.31319444444444444,0.47940476190476183,0.4480952380952381,mean
23,24,0.9041666666666666,0.8729166666666666,0.9145833333333332,0.86875,0.9145833333333334,0.8666666666666666,0.875,0.5339819746335241,0.6223613892698974,0.4916633264726161,0.6594784868681793,0.48538690525386663,0.6478509719040928,0.6042166001254003,0.3370238095238095,0.4487896825396825,0.299265873015873,0.4754365079365079,0.31319444444444444,0.47940476190476183,0.4480952380952381,mean
24,25,0.906,0.8760000000000001,0.9180000000000001,0.8700000000000003,0.9160000000000001,0.8720000000000001,0.8800000000000002,0.538999589485622,0.6280914545067503,0.4916633264726161,0.6681666822672049,0.49763052545219777,0.6478509719040928,0.6042166001254003,0.34327380952380954,0.45503968253968247,0.299265873015873,0.48882936507936503,0.3194444444444445,0.47940476190476183,0.4480952380952381,mean
25,26,0.9096153846153847,0.8750000000000002,0.9211538461538463,0.8730769230769232,0.9173076923076924,0.8750000000000002,0.8826923076923079,0.538999589485622,0.6622174391766797,0.4916633264726161,0.6740003994371252,0.5002785577300273,0.6560684299715664,0.6088540506664898,0.34327380952380954,0.47753968253968243,0.299265873015873,0.495079365079365,0.32569444444444445,0.48654761904761895,0.45809523809523817,mean
26,27,0.9111111111111111,0.8777777777777777,0.9240740740740743,0.875925925925926,0.9203703703703704,0.8777777777777777,0.8870370370370371,0.5449962414704028,0.6713078964289686,0.4916633264726161,0.6811869047977326,0.5002785577300273,0.6731717547483003,0.6088540506664898,0.34882936507936513,0.48378968253968246,0.299265873015873,0.5006349206349205,0.32569444444444445,0.4965476190476189,0.45809523809523817,mean
27,28,0.9125,0.8821428571428571,0.9267857142857142,0.875,0.9232142857142855,0.8803571428571428,0.8892857142857145,0.5489645844854121,0.6713078964289686,0.4916633264726161,0.6966880095074659,0.5002785577300273,0.6774657431993119,0.6092171838662362,0.35597222222222225,0.48378968253968246,0.299265873015873,0.5231349206349205,0.32569444444444445,0.5021031746031744,0.46642857142857147,mean
28,29,0.9155172413793105,0.8844827586206897,0.9293103448275861,0.8775862068965518,0.9241379310344827,0.8810344827586206,0.8896551724137932,0.5489645844854121,0.6777846191291013,0.4916633264726161,0.6979471556067331,0.5110898406590418,0.6940104879212499,0.6184680256040516,0.35597222222222225,0.49003968253968244,0.299265873015873,0.5293849206349206,0.3319444444444445,0.5148015873015872,0.48198412698412696,mean
29,30,0.9183333333333333,0.8883333333333334,0.9316666666666669,0.8766666666666669,0.925,0.885,0.8933333333333335,0.5489645844854121,0.6777846191291013,0.4916633264726161,0.733504103059658,0.5153838291100534,0.6940104879212499,0.6184680256040516,0.35597222222222225,0.49003968253968244,0.299265873015873,0.5518849206349206,0.3375,0.5148015873015872,0.48198412698412696,mean
30,31,0.9209677419354836,0.8919354838709677,0.9338709677419355,0.8806451612903226,0.925806451612903,0.8870967741935484,0.893548387096774,0.5489645844854121,0.6777846191291013,0.4916633264726161,0.733504103059658,0.5263607439673527,0.7033759733289157,0.6371473479015811,0.35597222222222225,0.49003968253968244,0.299265873015873,0.5518849206349206,0.34375,0.5231349206349206,0.498234126984127,mean
31,32,0.9203125,0.8953125,0.9328125,0.884375,0.928125,0.890625,0.8953125,0.5569892445144915,0.6777846191291013,0.5078450687265805,0.733504103059658,0.5263607439673527,0.7033759733289157,0.6401965102460561,0.3670833333333333,0.49003968253968244,0.31196428571428575,0.5518849206349206,0.34375,0.5231349206349206,0.504484126984127,mean
