,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
32,33,0.9151515151515153,0.8787878787878787,0.9212121212121209,0.8939393939393938,0.9136363636363637,0.9030303030303027,0.9045454545454543,0.5940254796461171,0.8369453413304487,0.5813987782675702,0.7473295885626949,0.6260792372193004,0.7060927211556345,0.7106978579850143,0.4276984126984126,0.6271825396825396,0.41361111111111104,0.56125,0.4464484126984127,0.5075000000000001,0.5001388888888889,mean
33,34,0.9147058823529413,0.8808823529411764,0.9220588235294118,0.8955882352941178,0.9147058823529413,0.9044117647058825,0.9073529411764707,0.6188300834082912,0.8387692257411088,0.5913027752670365,0.7488613010644923,0.6294161133748984,0.7153871066765664,0.7106978579850143,0.44228174603174597,0.6343253968253968,0.42194444444444434,0.5668055555555556,0.4589484126984127,0.5146428571428572,0.5001388888888889,mean
34,35,0.9171428571428573,0.8842857142857143,0.9242857142857144,0.8985714285714288,0.9157142857142858,0.9071428571428573,0.9085714285714287,0.6188300834082912,0.8387692257411088,0.5913027752670365,0.7488613010644923,0.6393201103743646,0.7153871066765664,0.7206854615982802,0.44228174603174597,0.6343253968253968,0.42194444444444434,0.5668055555555556,0.467281746031746,0.5146428571428572,0.5063888888888889,mean
35,36,0.9152777777777776,0.8875000000000002,0.9249999999999998,0.8999999999999998,0.9166666666666666,0.9083333333333332,0.9097222222222223,0.6343380543991034,0.8387692257411088,0.5979272092885862,0.7542956844458777,0.6412370240621683,0.7254386050136274,0.729979847119212,0.47025793650793657,0.6343253968253968,0.4269444444444444,0.5739484126984127,0.4744246031746032,0.5201984126984127,0.513531746031746,mean
36,37,0.9162162162162162,0.8905405405405403,0.9270270270270272,0.9013513513513514,0.918918918918919,0.9108108108108108,0.9121621621621621,0.6357066361907321,0.8387692257411088,0.5979272092885862,0.7610678792320185,0.6412370240621683,0.7254386050136274,0.729979847119212,0.4774007936507937,0.6343253968253968,0.4269444444444444,0.5795039682539682,0.4744246031746032,0.5201984126984127,0.513531746031746,mean
37,38,0.9184210526315789,0.8934210526315791,0.9289473684210524,0.9000000000000001,0.9210526315789472,0.9131578947368422,0.9131578947368422,0.6357066361907321,0.8387692257411088,0.5979272092885862,0.7799614646172219,0.6412370240621683,0.7254386050136274,0.7342708358741227,0.4774007936507937,0.6343253968253968,0.4269444444444444,0.6078373015873015,0.4744246031746032,0.5201984126984127,0.5218650793650794,mean
38,39,0.9192307692307693,0.894871794871795,0.9307692307692308,0.9025641025641027,0.9230769230769231,0.9153846153846155,0.9153846153846155,0.6475803004888703,0.840300938242906,0.5979272092885862,0.7799614646172219,0.6412370240621683,0.7254386050136274,0.7342708358741227,0.485734126984127,0.6398809523809523,0.4269444444444444,0.6078373015873015,0.4744246031746032,0.5201984126984127,0.5218650793650794,mean
39,40,0.9199999999999997,0.8975000000000002,0.93125,0.9025000000000001,0.925,0.9162500000000001,0.9162500000000001,0.6487551937458471,0.840300938242906,0.6079884304684734,0.807316634715783,0.6412370240621683,0.7404151579803482,0.7413763009900952,0.490734126984127,0.6398809523809523,0.43694444444444436,0.6278373015873016,0.4744246031746032,0.5301984126984127,0.5301984126984127,mean
40,41,0.921951219512195,0.9,0.9317073170731709,0.9036585365853661,0.9256097560975611,0.9182926829268295,0.9182926829268293,0.6487551937458471,0.840300938242906,0.6172828159894053,0.8129174362807428,0.6551896002929588,0.7404151579803482,0.7413763009900952,0.490734126984127,0.6398809523809523,0.4440873015873015,0.6349801587301587,0.48156746031746034,0.5301984126984127,0.5301984126984127,mean
41,42,0.9226190476190478,0.9011904761904763,0.9321428571428572,0.9059523809523811,0.9273809523809524,0.9202380952380953,0.9202380952380953,0.6493184958465703,0.8460895999404894,0.6296614331212458,0.8129174362807428,0.6551896002929588,0.7404151579803482,0.7413763009900952,0.495734126984127,0.6498809523809523,0.45408730158730154,0.6349801587301587,0.48156746031746034,0.5301984126984127,0.5301984126984127,mean
